timestamp,server,total_memory_mb,used_memory_mb,free_memory_mb,memory_utilization_percent
2025-01-02 14:35:00,server-1,32768,22000,10767,67.14
2025-01-02 14:40:00,server-1,32768,20931,11836,63.88
2025-01-02 14:45:00,server-1,32768,20575,12192,62.79
2025-01-02 14:50:00,server-1,32768,23311,9456,71.14
2025-01-02 14:55:00,server-1,32768,23781,8986,72.58
2025-01-02 15:00:00,server-1,32768,19560,13207,59.69
2025-01-02 15:05:00,server-1,32768,19412,13355,59.24
2025-01-02 15:10:00,server-1,32768,20397,12370,62.25
2025-01-02 15:15:00,server-1,32768,13756,19011,41.98
2025-01-02 15:20:00,server-1,32768,16334,16433,49.85
2025-01-02 15:25:00,server-1,32768,25778,6989,78.67
2025-01-02 15:30:00,server-1,32768,26689,6078,81.45
2025-01-02 15:35:00,server-1,32768,20483,12284,62.51
2025-01-02 15:40:00,server-1,32768,23188,9579,70.77
2025-01-02 15:45:00,server-1,32768,22319,10448,68.11
2025-01-02 15:50:00,server-1,32768,31129,1638,95.0
2025-01-02 15:55:00,server-1,32768,24967,7800,76.2
2025-01-02 16:00:00,server-1,32768,20880,11887,63.72
2025-01-02 16:05:00,server-1,32768,18168,14599,55.44
2025-01-02 16:10:00,server-1,32768,16035,16732,48.94
2025-01-02 16:15:00,server-1,32768,21965,10802,67.03
2025-01-02 16:20:00,server-1,32768,18820,13947,57.44
2025-01-02 16:25:00,server-1,32768,16638,16129,50.78
2025-01-02 16:30:00,server-1,32768,19180,13587,58.53
2025-01-02 16:35:00,server-1,32768,17755,15012,54.18
2025-01-02 16:40:00,server-1,32768,26827,5940,81.87
2025-01-02 16:45:00,server-1,32768,24188,8579,73.82
2025-01-02 16:50:00,server-1,32768,21273,11494,64.92
2025-01-02 16:55:00,server-1,32768,26148,6619,79.8
2025-01-02 17:00:00,server-1,32768,21552,11215,65.77
2025-01-02 17:05:00,server-1,32768,18476,14291,56.39
2025-01-02 17:10:00,server-1,32768,26290,6477,80.23
2025-01-02 17:15:00,server-1,32768,23065,9702,70.39
2025-01-02 17:20:00,server-1,32768,17900,14867,54.63
2025-01-02 17:25:00,server-1,32768,20675,12092,63.1
2025-01-02 17:30:00,server-1,32768,18429,14338,56.24
2025-01-02 17:35:00,server-1,32768,16768,15999,51.17
2025-01-02 17:40:00,server-1,32768,24334,8433,74.26
2025-01-02 17:45:00,server-1,32768,27555,5212,84.09
2025-01-02 17:50:00,server-1,32768,16716,16051,51.01
2025-01-02 17:55:00,server-1,32768,23143,9624,70.63
2025-01-02 18:00:00,server-1,32768,19167,13600,58.49
2025-01-02 18:05:00,server-1,32768,19702,13065,60.13
2025-01-02 18:10:00,server-1,32768,19358,13409,59.08
2025-01-02 18:15:00,server-1,32768,18468,14299,56.36
2025-01-02 18:20:00,server-1,32768,21458,11309,65.49
2025-01-02 18:25:00,server-1,32768,18576,14191,56.69
2025-01-02 18:30:00,server-1,32768,22185,10582,67.7
2025-01-02 18:35:00,server-1,32768,21134,11633,64.5
2025-01-02 18:40:00,server-1,32768,20516,12251,62.61
2025-01-02 18:45:00,server-1,32768,18325,14442,55.92
2025-01-02 18:50:00,server-1,32768,19409,13358,59.23
2025-01-02 18:55:00,server-1,32768,23774,8993,72.55
2025-01-02 19:00:00,server-1,32768,22940,9827,70.01
2025-01-02 19:05:00,server-1,32768,18095,14672,55.22
2025-01-02 19:10:00,server-1,32768,21624,11143,65.99
2025-01-02 19:15:00,server-1,32768,23761,9006,72.51
2025-01-02 19:20:00,server-1,32768,15828,16939,48.31
2025-01-02 19:25:00,server-1,32768,23079,9688,70.43
2025-01-02 19:30:00,server-1,32768,19127,13640,58.37
2025-01-02 19:35:00,server-1,32768,23168,9599,70.71
2025-01-02 19:40:00,server-1,32768,18798,13969,57.37
2025-01-02 19:45:00,server-1,32768,15384,17383,46.95
2025-01-02 19:50:00,server-1,32768,15966,16801,48.72
2025-01-02 19:55:00,server-1,32768,21456,11311,65.48
2025-01-02 20:00:00,server-1,32768,22150,10617,67.6
2025-01-02 20:05:00,server-1,32768,18335,14432,55.96
2025-01-02 20:10:00,server-1,32768,23391,9376,71.39
2025-01-02 20:15:00,server-1,32768,15854,16913,48.38
2025-01-02 20:20:00,server-1,32768,21082,11685,64.34
2025-01-02 20:25:00,server-1,32768,17330,15437,52.89
2025-01-02 20:30:00,server-1,32768,19163,13604,58.48
2025-01-02 20:35:00,server-1,32768,21454,11313,65.47
2025-01-02 20:40:00,server-1,32768,18479,14288,56.4
2025-01-02 20:45:00,server-1,32768,20039,12728,61.15
2025-01-02 20:50:00,server-1,32768,24596,8171,75.06
2025-01-02 20:55:00,server-1,32768,19408,13359,59.23
2025-01-02 21:00:00,server-1,32768,24037,8730,73.36
2025-01-02 21:05:00,server-1,32768,17597,15170,53.7
2025-01-02 21:10:00,server-1,32768,23035,9732,70.3
2025-01-02 21:15:00,server-1,32768,26022,6745,79.42
2025-01-02 21:20:00,server-1,32768,13200,19567,40.28
2025-01-02 21:25:00,server-1,32768,18687,14080,57.03
2025-01-02 21:30:00,server-1,32768,23190,9577,70.77
2025-01-02 21:35:00,server-1,32768,20633,12134,62.97
2025-01-02 21:40:00,server-1,32768,22515,10252,68.71
2025-01-02 21:45:00,server-1,32768,19320,13447,58.96
2025-01-02 21:50:00,server-1,32768,21582,11185,65.87
2025-01-02 21:55:00,server-1,32768,20789,11978,63.44
2025-01-02 22:00:00,server-1,32768,25125,7642,76.68
2025-01-02 22:05:00,server-1,32768,22132,10635,67.54
2025-01-02 22:10:00,server-1,32768,22405,10362,68.38
2025-01-02 22:15:00,server-1,32768,19949,12818,60.88
2025-01-02 22:20:00,server-1,32768,19701,13066,60.12
2025-01-02 22:25:00,server-1,32768,19881,12886,60.67
2025-01-02 22:30:00,server-1,32768,22591,10176,68.94
2025-01-02 22:35:00,server-1,32768,19919,12848,60.79
2025-01-02 22:40:00,server-1,32768,22248,10519,67.9
2025-01-02 22:45:00,server-1,32768,28099,4668,85.75
2025-01-02 22:50:00,server-1,32768,24153,8614,73.71
2025-01-02 22:55:00,server-1,32768,20230,12537,61.74
2025-01-02 23:00:00,server-1,32768,25235,7532,77.01
2025-01-02 23:05:00,server-1,32768,19962,12805,60.92
2025-01-02 23:10:00,server-1,32768,14620,18147,44.62
2025-01-02 23:15:00,server-1,32768,17995,14772,54.92
2025-01-02 23:20:00,server-1,32768,15168,17599,46.29
2025-01-02 23:25:00,server-1,32768,20147,12620,61.48
2025-01-02 23:30:00,server-1,32768,21359,11408,65.18
2025-01-02 23:35:00,server-1,32768,26792,5975,81.76
2025-01-02 23:40:00,server-1,32768,22370,10397,68.27
2025-01-02 23:45:00,server-1,32768,20581,12186,62.81
2025-01-02 23:50:00,server-1,32768,24016,8751,73.29
2025-01-02 23:55:00,server-1,32768,14053,18714,42.89
2025-01-03 00:00:00,server-1,32768,22071,10696,67.36
2025-01-03 00:05:00,server-1,32768,23825,8942,72.71
2025-01-03 00:10:00,server-1,32768,16454,16313,50.21
2025-01-03 00:15:00,server-1,32768,25047,7720,76.44
2025-01-03 00:20:00,server-1,32768,22408,10359,68.38
2025-01-03 00:25:00,server-1,32768,19938,12829,60.85
2025-01-03 00:30:00,server-1,32768,23372,9395,71.33
2025-01-03 00:35:00,server-1,32768,28739,4028,87.71
2025-01-03 00:40:00,server-1,32768,21895,10872,66.82
2025-01-03 00:45:00,server-1,32768,22112,10655,67.48
2025-01-03 00:50:00,server-1,32768,19793,12974,60.41
2025-01-03 00:55:00,server-1,32768,18514,14253,56.5
2025-01-03 01:00:00,server-1,32768,24020,8747,73.3
2025-01-03 01:05:00,server-1,32768,18493,14274,56.44
2025-01-03 01:10:00,server-1,32768,21533,11234,65.72
2025-01-03 01:15:00,server-1,32768,19734,13033,60.22
2025-01-03 01:20:00,server-1,32768,22868,9899,69.79
2025-01-03 01:25:00,server-1,32768,22392,10375,68.34
2025-01-03 01:30:00,server-1,32768,24699,8068,75.38
2025-01-03 01:35:00,server-1,32768,19627,13140,59.9
2025-01-03 01:40:00,server-1,32768,20414,12353,62.3
2025-01-03 01:45:00,server-1,32768,18091,14676,55.21
2025-01-03 01:50:00,server-1,32768,19843,12924,60.56
2025-01-03 01:55:00,server-1,32768,22535,10232,68.77
2025-01-03 02:00:00,server-1,32768,23779,8988,72.57
2025-01-03 02:05:00,server-1,32768,18277,14490,55.78
2025-01-03 02:10:00,server-1,32768,24148,8619,73.7
2025-01-03 02:15:00,server-1,32768,25741,7026,78.56
2025-01-03 02:20:00,server-1,32768,22653,10114,69.13
2025-01-03 02:25:00,server-1,32768,27449,5318,83.77
2025-01-03 02:30:00,server-1,32768,18763,14004,57.26
2025-01-03 02:35:00,server-1,32768,17220,15547,52.55
2025-01-03 02:40:00,server-1,32768,15470,17297,47.21
2025-01-03 02:45:00,server-1,32768,26201,6566,79.96
2025-01-03 02:50:00,server-1,32768,23443,9324,71.54
2025-01-03 02:55:00,server-1,32768,21117,11650,64.44
2025-01-03 03:00:00,server-1,32768,22216,10551,67.8
2025-01-03 03:05:00,server-1,32768,17611,15156,53.75
2025-01-03 03:10:00,server-1,32768,29313,3454,89.46
2025-01-03 03:15:00,server-1,32768,21722,11045,66.29
2025-01-03 03:20:00,server-1,32768,21657,11110,66.09
2025-01-03 03:25:00,server-1,32768,23677,9090,72.26
2025-01-03 03:30:00,server-1,32768,22875,9892,69.81
2025-01-03 03:35:00,server-1,32768,22032,10735,67.24
2025-01-03 03:40:00,server-1,32768,18708,14059,57.1
2025-01-03 03:45:00,server-1,32768,22844,9923,69.71
2025-01-03 03:50:00,server-1,32768,27466,5301,83.82
2025-01-03 03:55:00,server-1,32768,25707,7060,78.45
2025-01-03 04:00:00,server-1,32768,26519,6248,80.93
2025-01-03 04:05:00,server-1,32768,19624,13143,59.89
2025-01-03 04:10:00,server-1,32768,18056,14711,55.1
2025-01-03 04:15:00,server-1,32768,20887,11880,63.74
2025-01-03 04:20:00,server-1,32768,21481,11286,65.56
2025-01-03 04:25:00,server-1,32768,24884,7883,75.94
2025-01-03 04:30:00,server-1,32768,15753,17014,48.08
2025-01-03 04:35:00,server-1,32768,26311,6456,80.3
2025-01-03 04:40:00,server-1,32768,20781,11986,63.42
2025-01-03 04:45:00,server-1,32768,19900,12867,60.73
2025-01-03 04:50:00,server-1,32768,17982,14785,54.88
2025-01-03 04:55:00,server-1,32768,15876,16891,48.45
2025-01-03 05:00:00,server-1,32768,23996,8771,73.23
2025-01-03 05:05:00,server-1,32768,21539,11228,65.73
2025-01-03 05:10:00,server-1,32768,17072,15695,52.1
2025-01-03 05:15:00,server-1,32768,17055,15712,52.05
2025-01-03 05:20:00,server-1,32768,20198,12569,61.64
2025-01-03 05:25:00,server-1,32768,26768,5999,81.69
2025-01-03 05:30:00,server-1,32768,20448,12319,62.4
2025-01-03 05:35:00,server-1,32768,16373,16394,49.97
2025-01-03 05:40:00,server-1,32768,20493,12274,62.54
2025-01-03 05:45:00,server-1,32768,20405,12362,62.27
2025-01-03 05:50:00,server-1,32768,12462,20305,38.03
2025-01-03 05:55:00,server-1,32768,21121,11646,64.46
2025-01-03 06:00:00,server-1,32768,20542,12225,62.69
2025-01-03 06:05:00,server-1,32768,23580,9187,71.96
2025-01-03 06:10:00,server-1,32768,27357,5410,83.49
2025-01-03 06:15:00,server-1,32768,24990,7777,76.27
2025-01-03 06:20:00,server-1,32768,20418,12349,62.31
2025-01-03 06:25:00,server-1,32768,17673,15094,53.93
2025-01-03 06:30:00,server-1,32768,29731,3036,90.73
2025-01-03 06:35:00,server-1,32768,21493,11274,65.59
2025-01-03 06:40:00,server-1,32768,21344,11423,65.14
2025-01-03 06:45:00,server-1,32768,21220,11547,64.76
2025-01-03 06:50:00,server-1,32768,21948,10819,66.98
2025-01-03 06:55:00,server-1,32768,20826,11941,63.56
2025-01-03 07:00:00,server-1,32768,19419,13348,59.26
2025-01-03 07:05:00,server-1,32768,19507,13260,59.53
2025-01-03 07:10:00,server-1,32768,21191,11576,64.67
2025-01-03 07:15:00,server-1,32768,19518,13249,59.57
2025-01-03 07:20:00,server-1,32768,18963,13804,57.87
2025-01-03 07:25:00,server-1,32768,21647,11120,66.06
2025-01-03 07:30:00,server-1,32768,20463,12304,62.45
2025-01-03 07:35:00,server-1,32768,26227,6540,80.04
2025-01-03 07:40:00,server-1,32768,12612,20155,38.49
2025-01-03 07:45:00,server-1,32768,24875,7892,75.92
2025-01-03 07:50:00,server-1,32768,25382,7385,77.46
2025-01-03 07:55:00,server-1,32768,14505,18262,44.27
2025-01-03 08:00:00,server-1,32768,20176,12591,61.57
2025-01-03 08:05:00,server-1,32768,20082,12685,61.29
2025-01-03 08:10:00,server-1,32768,16687,16080,50.92
2025-01-03 08:15:00,server-1,32768,18750,14017,57.22
2025-01-03 08:20:00,server-1,32768,17660,15107,53.89
2025-01-03 08:25:00,server-1,32768,27041,5726,82.52
2025-01-03 08:30:00,server-1,32768,24365,8402,74.36
2025-01-03 08:35:00,server-1,32768,25465,7302,77.72
2025-01-03 08:40:00,server-1,32768,23663,9104,72.22
2025-01-03 08:45:00,server-1,32768,17599,15168,53.71
2025-01-03 08:50:00,server-1,32768,19580,13187,59.75
2025-01-03 08:55:00,server-1,32768,22902,9865,69.89
2025-01-03 09:00:00,server-1,32768,17294,15473,52.78
2025-01-03 09:05:00,server-1,32768,23635,9132,72.13
2025-01-03 09:10:00,server-1,32768,20511,12256,62.6
2025-01-03 09:15:00,server-1,32768,20070,12697,61.25
2025-01-03 09:20:00,server-1,32768,23628,9139,72.11
2025-01-03 09:25:00,server-1,32768,22754,10013,69.44
2025-01-03 09:30:00,server-1,32768,20116,12651,61.39
2025-01-03 09:35:00,server-1,32768,25098,7669,76.59
2025-01-03 09:40:00,server-1,32768,17756,15011,54.19
2025-01-03 09:45:00,server-1,32768,23317,9450,71.16
2025-01-03 09:50:00,server-1,32768,23242,9525,70.93
2025-01-03 09:55:00,server-1,32768,20284,12483,61.9
2025-01-03 10:00:00,server-1,32768,22367,10400,68.26
2025-01-03 10:05:00,server-1,32768,17199,15568,52.49
2025-01-03 10:10:00,server-1,32768,24327,8440,74.24
2025-01-03 10:15:00,server-1,32768,20693,12074,63.15
2025-01-03 10:20:00,server-1,32768,19586,13181,59.77
2025-01-03 10:25:00,server-1,32768,24736,8031,75.49
2025-01-03 10:30:00,server-1,32768,18991,13776,57.96
2025-01-03 10:35:00,server-1,32768,16683,16084,50.92
2025-01-03 10:40:00,server-1,32768,16198,16569,49.43
2025-01-03 10:45:00,server-1,32768,23284,9483,71.06
2025-01-03 10:50:00,server-1,32768,17103,15664,52.2
2025-01-03 10:55:00,server-1,32768,27049,5718,82.55
2025-01-03 11:00:00,server-1,32768,14477,18290,44.18
2025-01-03 11:05:00,server-1,32768,26858,5909,81.96
2025-01-03 11:10:00,server-1,32768,21990,10777,67.11
2025-01-03 11:15:00,server-1,32768,20982,11785,64.03
2025-01-03 11:20:00,server-1,32768,19513,13254,59.55
2025-01-03 11:25:00,server-1,32768,22607,10160,68.99
2025-01-03 11:30:00,server-1,32768,21175,11592,64.62
2025-01-03 11:35:00,server-1,32768,24914,7853,76.03
2025-01-03 11:40:00,server-1,32768,21673,11094,66.14
2025-01-03 11:45:00,server-1,32768,21791,10976,66.5
2025-01-03 11:50:00,server-1,32768,20107,12660,61.36
2025-01-03 11:55:00,server-1,32768,21112,11655,64.43
2025-01-03 12:00:00,server-1,32768,22307,10460,68.08
2025-01-03 12:05:00,server-1,32768,15695,17072,47.9
2025-01-03 12:10:00,server-1,32768,16881,15886,51.52
2025-01-03 12:15:00,server-1,32768,23734,9033,72.43
2025-01-03 12:20:00,server-1,32768,21859,10908,66.71
2025-01-03 12:25:00,server-1,32768,20696,12071,63.16
2025-01-03 12:30:00,server-1,32768,21359,11408,65.18
2025-01-03 12:35:00,server-1,32768,22438,10329,68.48
2025-01-03 12:40:00,server-1,32768,19530,13237,59.6
2025-01-03 12:45:00,server-1,32768,18748,14019,57.22
2025-01-03 12:50:00,server-1,32768,21940,10827,66.96
2025-01-03 12:55:00,server-1,32768,18093,14674,55.22
2025-01-03 13:00:00,server-1,32768,22636,10131,69.08
2025-01-03 13:05:00,server-1,32768,15720,17047,47.97
2025-01-03 13:10:00,server-1,32768,24671,8096,75.29
2025-01-03 13:15:00,server-1,32768,22847,9920,69.73
2025-01-03 13:20:00,server-1,32768,22138,10629,67.56
2025-01-03 13:25:00,server-1,32768,24519,8248,74.83
2025-01-03 13:30:00,server-1,32768,26756,6011,81.65
2025-01-03 13:35:00,server-1,32768,24623,8144,75.14
2025-01-03 13:40:00,server-1,32768,15267,17500,46.59
2025-01-03 13:45:00,server-1,32768,17106,15661,52.2
2025-01-03 13:50:00,server-1,32768,19251,13516,58.75
2025-01-03 13:55:00,server-1,32768,21384,11383,65.26
2025-01-03 14:00:00,server-1,32768,22995,9772,70.18
2025-01-03 14:05:00,server-1,32768,18921,13846,57.74
2025-01-03 14:10:00,server-1,32768,21911,10856,66.87
2025-01-03 14:15:00,server-1,32768,18823,13944,57.45
2025-01-03 14:20:00,server-1,32768,19295,13472,58.88
2025-01-03 14:25:00,server-1,32768,16689,16078,50.93
2025-01-03 14:30:00,server-1,32768,18273,14494,55.77
2025-01-03 14:35:00,server-1,32768,16869,15898,51.48
2025-01-03 14:40:00,server-1,32768,18101,14666,55.24
2025-01-03 14:45:00,server-1,32768,24751,8016,75.54
2025-01-03 14:50:00,server-1,32768,18188,14579,55.51
2025-01-03 14:55:00,server-1,32768,29924,2843,91.32
2025-01-03 15:00:00,server-1,32768,22915,9852,69.93
2025-01-03 15:05:00,server-1,32768,21904,10863,66.85
2025-01-03 15:10:00,server-1,32768,18486,14281,56.42
2025-01-03 15:15:00,server-1,32768,23593,9174,72.0
2025-01-03 15:20:00,server-1,32768,19412,13355,59.24
2025-01-03 15:25:00,server-1,32768,21699,11068,66.22
2025-01-03 15:30:00,server-1,32768,29688,3079,90.6
2025-01-03 15:35:00,server-1,32768,20984,11783,64.04
2025-01-03 15:40:00,server-1,32768,25065,7702,76.49
2025-01-03 15:45:00,server-1,32768,18995,13772,57.97
2025-01-03 15:50:00,server-1,32768,21184,11583,64.65
2025-01-03 15:55:00,server-1,32768,27101,5666,82.71
2025-01-03 16:00:00,server-1,32768,19244,13523,58.73
2025-01-03 16:05:00,server-1,32768,27238,5529,83.12
2025-01-03 16:10:00,server-1,32768,23618,9149,72.08
2025-01-03 16:15:00,server-1,32768,19456,13311,59.38
2025-01-03 16:20:00,server-1,32768,23371,9396,71.32
2025-01-03 16:25:00,server-1,32768,24486,8281,74.73
2025-01-03 16:30:00,server-1,32768,23336,9431,71.22
2025-01-03 16:35:00,server-1,32768,16153,16614,49.3
2025-01-03 16:40:00,server-1,32768,18916,13851,57.73
2025-01-03 16:45:00,server-1,32768,20488,12279,62.52
2025-01-03 16:50:00,server-1,32768,21055,11712,64.26
2025-01-03 16:55:00,server-1,32768,23333,9434,71.21
2025-01-03 17:00:00,server-1,32768,21881,10886,66.78
2025-01-03 17:05:00,server-1,32768,16923,15844,51.65
2025-01-03 17:10:00,server-1,32768,22545,10222,68.8
2025-01-03 17:15:00,server-1,32768,23299,9468,71.11
2025-01-03 17:20:00,server-1,32768,23133,9634,70.6
2025-01-03 17:25:00,server-1,32768,24840,7927,75.81
2025-01-03 17:30:00,server-1,32768,24031,8736,73.34
2025-01-03 17:35:00,server-1,32768,22803,9964,69.59
2025-01-03 17:40:00,server-1,32768,21069,11698,64.3
2025-01-03 17:45:00,server-1,32768,15856,16911,48.39
2025-01-03 17:50:00,server-1,32768,22706,10061,69.3
2025-01-03 17:55:00,server-1,32768,21979,10788,67.08
2025-01-03 18:00:00,server-1,32768,22189,10578,67.72
2025-01-03 18:05:00,server-1,32768,17115,15652,52.23
2025-01-03 18:10:00,server-1,32768,17756,15011,54.19
2025-01-03 18:15:00,server-1,32768,24750,8017,75.53
2025-01-03 18:20:00,server-1,32768,21169,11598,64.6
2025-01-03 18:25:00,server-1,32768,23532,9235,71.82
2025-01-03 18:30:00,server-1,32768,21391,11376,65.28
2025-01-03 18:35:00,server-1,32768,21396,11371,65.3
2025-01-03 18:40:00,server-1,32768,24373,8394,74.38
2025-01-03 18:45:00,server-1,32768,19608,13159,59.84
2025-01-03 18:50:00,server-1,32768,21614,11153,65.96
2025-01-03 18:55:00,server-1,32768,19784,12983,60.38
2025-01-03 19:00:00,server-1,32768,19875,12892,60.66
2025-01-03 19:05:00,server-1,32768,20286,12481,61.91
2025-01-03 19:10:00,server-1,32768,22027,10740,67.22
2025-01-03 19:15:00,server-1,32768,19730,13037,60.21
2025-01-03 19:20:00,server-1,32768,25414,7353,77.56
2025-01-03 19:25:00,server-1,32768,18367,14400,56.05
2025-01-03 19:30:00,server-1,32768,20686,12081,63.13
2025-01-03 19:35:00,server-1,32768,19858,12909,60.6
2025-01-03 19:40:00,server-1,32768,26040,6727,79.47
2025-01-03 19:45:00,server-1,32768,21943,10824,66.97
2025-01-03 19:50:00,server-1,32768,24680,8087,75.32
2025-01-03 19:55:00,server-1,32768,16431,16336,50.14
2025-01-03 20:00:00,server-1,32768,22174,10593,67.67
2025-01-03 20:05:00,server-1,32768,24214,8553,73.9
2025-01-03 20:10:00,server-1,32768,21568,11199,65.82
2025-01-03 20:15:00,server-1,32768,24790,7977,75.65
2025-01-03 20:20:00,server-1,32768,19604,13163,59.83
2025-01-03 20:25:00,server-1,32768,25917,6850,79.09
2025-01-03 20:30:00,server-1,32768,28832,3935,87.99
2025-01-03 20:35:00,server-1,32768,20110,12657,61.37
2025-01-03 20:40:00,server-1,32768,19839,12928,60.54
2025-01-03 20:45:00,server-1,32768,26061,6706,79.53
2025-01-03 20:50:00,server-1,32768,26475,6292,80.8
2025-01-03 20:55:00,server-1,32768,19585,13182,59.77
2025-01-03 21:00:00,server-1,32768,19922,12845,60.8
2025-01-03 21:05:00,server-1,32768,20375,12392,62.18
2025-01-03 21:10:00,server-1,32768,16893,15874,51.56
2025-01-03 21:15:00,server-1,32768,18288,14479,55.81
2025-01-03 21:20:00,server-1,32768,18008,14759,54.96
2025-01-03 21:25:00,server-1,32768,18783,13984,57.32
2025-01-03 21:30:00,server-1,32768,21185,11582,64.65
2025-01-03 21:35:00,server-1,32768,22066,10701,67.34
2025-01-03 21:40:00,server-1,32768,26379,6388,80.51
2025-01-03 21:45:00,server-1,32768,18027,14740,55.02
2025-01-03 21:50:00,server-1,32768,24524,8243,74.84
2025-01-03 21:55:00,server-1,32768,20598,12169,62.86
2025-01-03 22:00:00,server-1,32768,21137,11630,64.51
2025-01-03 22:05:00,server-1,32768,23510,9257,71.75
2025-01-03 22:10:00,server-1,32768,17620,15147,53.77
2025-01-03 22:15:00,server-1,32768,22552,10215,68.82
2025-01-03 22:20:00,server-1,32768,21844,10923,66.66
2025-01-03 22:25:00,server-1,32768,22912,9855,69.92
2025-01-03 22:30:00,server-1,32768,22246,10521,67.89
2025-01-03 22:35:00,server-1,32768,29344,3423,89.55
2025-01-03 22:40:00,server-1,32768,19209,13558,58.62
2025-01-03 22:45:00,server-1,32768,19559,13208,59.69
2025-01-03 22:50:00,server-1,32768,19257,13510,58.77
2025-01-03 22:55:00,server-1,32768,19479,13288,59.45
2025-01-03 23:00:00,server-1,32768,19210,13557,58.63
2025-01-03 23:05:00,server-1,32768,25195,7572,76.89
2025-01-03 23:10:00,server-1,32768,25953,6814,79.21
2025-01-03 23:15:00,server-1,32768,19428,13339,59.29
2025-01-03 23:20:00,server-1,32768,18571,14196,56.68
2025-01-03 23:25:00,server-1,32768,22843,9924,69.71
2025-01-03 23:30:00,server-1,32768,19489,13278,59.48
2025-01-03 23:35:00,server-1,32768,23373,9394,71.33
2025-01-03 23:40:00,server-1,32768,21964,10803,67.03
2025-01-03 23:45:00,server-1,32768,16332,16435,49.84
2025-01-03 23:50:00,server-1,32768,26370,6397,80.48
2025-01-03 23:55:00,server-1,32768,27183,5584,82.96
2025-01-04 00:00:00,server-1,32768,19291,13476,58.87
2025-01-04 00:05:00,server-1,32768,20028,12739,61.12
2025-01-04 00:10:00,server-1,32768,22235,10532,67.86
2025-01-04 00:15:00,server-1,32768,22395,10372,68.34
2025-01-04 00:20:00,server-1,32768,23457,9310,71.59
2025-01-04 00:25:00,server-1,32768,27886,4881,85.1
2025-01-04 00:30:00,server-1,32768,20719,12048,63.23
2025-01-04 00:35:00,server-1,32768,18683,14084,57.02
2025-01-04 00:40:00,server-1,32768,16779,15988,51.21
2025-01-04 00:45:00,server-1,32768,18904,13863,57.69
2025-01-04 00:50:00,server-1,32768,21190,11577,64.67
2025-01-04 00:55:00,server-1,32768,27179,5588,82.95
2025-01-04 01:00:00,server-1,32768,19603,13164,59.82
2025-01-04 01:05:00,server-1,32768,22032,10735,67.24
2025-01-04 01:10:00,server-1,32768,21245,11522,64.84
2025-01-04 01:15:00,server-1,32768,25193,7574,76.88
2025-01-04 01:20:00,server-1,32768,29579,3188,90.27
2025-01-04 01:25:00,server-1,32768,19559,13208,59.69
2025-01-04 01:30:00,server-1,32768,19695,13072,60.11
2025-01-04 01:35:00,server-1,32768,24720,8047,75.44
2025-01-04 01:40:00,server-1,32768,23533,9234,71.82
2025-01-04 01:45:00,server-1,32768,27350,5417,83.47
2025-01-04 01:50:00,server-1,32768,23212,9555,70.84
2025-01-04 01:55:00,server-1,32768,20121,12646,61.41
2025-01-04 02:00:00,server-1,32768,23234,9533,70.91
2025-01-04 02:05:00,server-1,32768,24932,7835,76.09
2025-01-04 02:10:00,server-1,32768,23987,8780,73.2
2025-01-04 02:15:00,server-1,32768,22961,9806,70.07
2025-01-04 02:20:00,server-1,32768,24794,7973,75.67
2025-01-04 02:25:00,server-1,32768,25130,7637,76.69
2025-01-04 02:30:00,server-1,32768,25828,6939,78.82
2025-01-04 02:35:00,server-1,32768,23424,9343,71.49
2025-01-04 02:40:00,server-1,32768,20751,12016,63.33
2025-01-04 02:45:00,server-1,32768,21779,10988,66.47
2025-01-04 02:50:00,server-1,32768,25252,7515,77.07
2025-01-04 02:55:00,server-1,32768,18622,14145,56.83
2025-01-04 03:00:00,server-1,32768,22507,10260,68.69
2025-01-04 03:05:00,server-1,32768,20010,12757,61.07
2025-01-04 03:10:00,server-1,32768,21393,11374,65.29
2025-01-04 03:15:00,server-1,32768,25488,7279,77.78
2025-01-04 03:20:00,server-1,32768,21925,10842,66.91
2025-01-04 03:25:00,server-1,32768,21451,11316,65.46
2025-01-04 03:30:00,server-1,32768,16843,15924,51.4
2025-01-04 03:35:00,server-1,32768,23744,9023,72.46
2025-01-04 03:40:00,server-1,32768,23414,9353,71.45
2025-01-04 03:45:00,server-1,32768,28387,4380,86.63
2025-01-04 03:50:00,server-1,32768,20290,12477,61.92
2025-01-04 03:55:00,server-1,32768,22017,10750,67.19
2025-01-04 04:00:00,server-1,32768,22116,10651,67.49
2025-01-04 04:05:00,server-1,32768,26468,6299,80.77
2025-01-04 04:10:00,server-1,32768,20986,11781,64.05
2025-01-04 04:15:00,server-1,32768,22213,10554,67.79
2025-01-04 04:20:00,server-1,32768,23291,9476,71.08
2025-01-04 04:25:00,server-1,32768,21910,10857,66.87
2025-01-04 04:30:00,server-1,32768,19836,12931,60.54
2025-01-04 04:35:00,server-1,32768,21935,10832,66.94
2025-01-04 04:40:00,server-1,32768,24817,7950,75.74
2025-01-04 04:45:00,server-1,32768,17935,14832,54.73
2025-01-04 04:50:00,server-1,32768,21734,11033,66.33
2025-01-04 04:55:00,server-1,32768,19005,13762,58.0
2025-01-04 05:00:00,server-1,32768,25215,7552,76.95
2025-01-04 05:05:00,server-1,32768,16308,16459,49.77
2025-01-04 05:10:00,server-1,32768,19467,13300,59.41
2025-01-04 05:15:00,server-1,32768,22535,10232,68.77
