timestamp,server,total_memory_mb,used_memory_mb,free_memory_mb,memory_utilization_percent
2025-01-02 14:35:00,server-3,32768,25329,7438,77.3
2025-01-02 14:40:00,server-3,32768,18138,14629,55.35
2025-01-02 14:45:00,server-3,32768,26635,6132,81.28
2025-01-02 14:50:00,server-3,32768,20367,12400,62.16
2025-01-02 14:55:00,server-3,32768,26511,6256,80.91
2025-01-02 15:00:00,server-3,32768,23523,9244,71.79
2025-01-02 15:05:00,server-3,32768,20850,11917,63.63
2025-01-02 15:10:00,server-3,32768,19597,13170,59.81
2025-01-02 15:15:00,server-3,32768,20182,12585,61.59
2025-01-02 15:20:00,server-3,32768,22702,10065,69.28
2025-01-02 15:25:00,server-3,32768,21552,11215,65.77
2025-01-02 15:30:00,server-3,32768,19353,13414,59.06
2025-01-02 15:35:00,server-3,32768,20756,12011,63.34
2025-01-02 15:40:00,server-3,32768,21556,11211,65.79
2025-01-02 15:45:00,server-3,32768,14323,18444,43.71
2025-01-02 15:50:00,server-3,32768,22800,9967,69.58
2025-01-02 15:55:00,server-3,32768,18088,14679,55.2
2025-01-02 16:00:00,server-3,32768,17519,15248,53.47
2025-01-02 16:05:00,server-3,32768,15770,16997,48.13
2025-01-02 16:10:00,server-3,32768,15420,17347,47.06
2025-01-02 16:15:00,server-3,32768,16857,15910,51.45
2025-01-02 16:20:00,server-3,32768,18975,13792,57.91
2025-01-02 16:25:00,server-3,32768,27699,5068,84.53
2025-01-02 16:30:00,server-3,32768,19575,13192,59.74
2025-01-02 16:35:00,server-3,32768,21881,10886,66.78
2025-01-02 16:40:00,server-3,32768,22611,10156,69.0
2025-01-02 16:45:00,server-3,32768,21728,11039,66.31
2025-01-02 16:50:00,server-3,32768,21045,11722,64.23
2025-01-02 16:55:00,server-3,32768,17382,15385,53.05
2025-01-02 17:00:00,server-3,32768,26053,6714,79.51
2025-01-02 17:05:00,server-3,32768,27221,5546,83.07
2025-01-02 17:10:00,server-3,32768,15785,16982,48.17
2025-01-02 17:15:00,server-3,32768,17943,14824,54.76
2025-01-02 17:20:00,server-3,32768,20382,12385,62.2
2025-01-02 17:25:00,server-3,32768,18138,14629,55.35
2025-01-02 17:30:00,server-3,32768,22957,9810,70.06
2025-01-02 17:35:00,server-3,32768,18912,13855,57.72
2025-01-02 17:40:00,server-3,32768,28393,4374,86.65
2025-01-02 17:45:00,server-3,32768,25200,7567,76.91
2025-01-02 17:50:00,server-3,32768,21995,10772,67.13
2025-01-02 17:55:00,server-3,32768,24664,8103,75.27
2025-01-02 18:00:00,server-3,32768,24923,7844,76.06
2025-01-02 18:05:00,server-3,32768,19451,13316,59.36
2025-01-02 18:10:00,server-3,32768,18624,14143,56.84
2025-01-02 18:15:00,server-3,32768,21555,11212,65.78
2025-01-02 18:20:00,server-3,32768,24122,8645,73.62
2025-01-02 18:25:00,server-3,32768,21754,11013,66.39
2025-01-02 18:30:00,server-3,32768,16131,16636,49.23
2025-01-02 18:35:00,server-3,32768,18668,14099,56.97
2025-01-02 18:40:00,server-3,32768,21056,11711,64.26
2025-01-02 18:45:00,server-3,32768,21051,11716,64.24
2025-01-02 18:50:00,server-3,32768,27762,5005,84.73
2025-01-02 18:55:00,server-3,32768,16757,16010,51.14
2025-01-02 19:00:00,server-3,32768,22955,9812,70.06
2025-01-02 19:05:00,server-3,32768,26178,6589,79.89
2025-01-02 19:10:00,server-3,32768,28742,4025,87.71
2025-01-02 19:15:00,server-3,32768,19974,12793,60.96
2025-01-02 19:20:00,server-3,32768,22909,9858,69.91
2025-01-02 19:25:00,server-3,32768,23166,9601,70.7
2025-01-02 19:30:00,server-3,32768,21939,10828,66.95
2025-01-02 19:35:00,server-3,32768,20975,11792,64.01
2025-01-02 19:40:00,server-3,32768,22727,10040,69.36
2025-01-02 19:45:00,server-3,32768,13001,19766,39.68
2025-01-02 19:50:00,server-3,32768,23534,9233,71.82
2025-01-02 19:55:00,server-3,32768,21712,11055,66.26
2025-01-02 20:00:00,server-3,32768,20570,12197,62.78
2025-01-02 20:05:00,server-3,32768,28006,4761,85.47
2025-01-02 20:10:00,server-3,32768,19087,13680,58.25
2025-01-02 20:15:00,server-3,32768,19978,12789,60.97
2025-01-02 20:20:00,server-3,32768,27825,4942,84.92
2025-01-02 20:25:00,server-3,32768,18572,14195,56.68
2025-01-02 20:30:00,server-3,32768,19496,13271,59.5
2025-01-02 20:35:00,server-3,32768,20817,11950,63.53
2025-01-02 20:40:00,server-3,32768,24054,8713,73.41
2025-01-02 20:45:00,server-3,32768,21980,10787,67.08
2025-01-02 20:50:00,server-3,32768,17063,15704,52.07
2025-01-02 20:55:00,server-3,32768,19555,13212,59.68
2025-01-02 21:00:00,server-3,32768,19309,13458,58.93
2025-01-02 21:05:00,server-3,32768,21046,11721,64.23
2025-01-02 21:10:00,server-3,32768,22694,10073,69.26
2025-01-02 21:15:00,server-3,32768,22669,10098,69.18
2025-01-02 21:20:00,server-3,32768,15479,17288,47.24
2025-01-02 21:25:00,server-3,32768,24785,7982,75.64
2025-01-02 21:30:00,server-3,32768,22126,10641,67.53
2025-01-02 21:35:00,server-3,32768,25836,6931,78.85
2025-01-02 21:40:00,server-3,32768,22754,10013,69.44
2025-01-02 21:45:00,server-3,32768,24908,7859,76.01
2025-01-02 21:50:00,server-3,32768,22827,9940,69.67
2025-01-02 21:55:00,server-3,32768,25710,7057,78.46
2025-01-02 22:00:00,server-3,32768,23010,9757,70.22
2025-01-02 22:05:00,server-3,32768,20978,11789,64.02
2025-01-02 22:10:00,server-3,32768,28745,4022,87.72
2025-01-02 22:15:00,server-3,32768,24212,8555,73.89
2025-01-02 22:20:00,server-3,32768,23179,9588,70.74
2025-01-02 22:25:00,server-3,32768,17117,15650,52.24
2025-01-02 22:30:00,server-3,32768,17077,15690,52.12
2025-01-02 22:35:00,server-3,32768,22258,10509,67.93
2025-01-02 22:40:00,server-3,32768,21776,10991,66.46
2025-01-02 22:45:00,server-3,32768,19286,13481,58.86
2025-01-02 22:50:00,server-3,32768,21761,11006,66.41
2025-01-02 22:55:00,server-3,32768,26504,6263,80.89
2025-01-02 23:00:00,server-3,32768,23577,9190,71.95
2025-01-02 23:05:00,server-3,32768,17560,15207,53.59
2025-01-02 23:10:00,server-3,32768,20933,11834,63.88
2025-01-02 23:15:00,server-3,32768,18661,14106,56.95
2025-01-02 23:20:00,server-3,32768,20028,12739,61.12
2025-01-02 23:25:00,server-3,32768,19943,12824,60.86
2025-01-02 23:30:00,server-3,32768,19734,13033,60.22
2025-01-02 23:35:00,server-3,32768,17186,15581,52.45
2025-01-02 23:40:00,server-3,32768,20880,11887,63.72
2025-01-02 23:45:00,server-3,32768,19462,13305,59.39
2025-01-02 23:50:00,server-3,32768,11699,21068,35.71
2025-01-02 23:55:00,server-3,32768,28026,4741,85.53
2025-01-03 00:00:00,server-3,32768,24866,7901,75.89
2025-01-03 00:05:00,server-3,32768,20066,12701,61.24
2025-01-03 00:10:00,server-3,32768,21360,11407,65.19
2025-01-03 00:15:00,server-3,32768,17459,15308,53.28
2025-01-03 00:20:00,server-3,32768,26855,5912,81.96
2025-01-03 00:25:00,server-3,32768,27516,5251,83.97
2025-01-03 00:30:00,server-3,32768,21812,10955,66.57
2025-01-03 00:35:00,server-3,32768,24653,8114,75.24
2025-01-03 00:40:00,server-3,32768,21873,10894,66.75
2025-01-03 00:45:00,server-3,32768,16919,15848,51.63
2025-01-03 00:50:00,server-3,32768,19949,12818,60.88
2025-01-03 00:55:00,server-3,32768,21731,11036,66.32
2025-01-03 01:00:00,server-3,32768,19809,12958,60.45
2025-01-03 01:05:00,server-3,32768,20582,12185,62.81
2025-01-03 01:10:00,server-3,32768,20999,11768,64.09
2025-01-03 01:15:00,server-3,32768,21034,11733,64.19
2025-01-03 01:20:00,server-3,32768,21470,11297,65.52
2025-01-03 01:25:00,server-3,32768,17823,14944,54.39
2025-01-03 01:30:00,server-3,32768,18949,13818,57.83
2025-01-03 01:35:00,server-3,32768,17089,15678,52.15
2025-01-03 01:40:00,server-3,32768,24503,8264,74.78
2025-01-03 01:45:00,server-3,32768,14399,18368,43.94
2025-01-03 01:50:00,server-3,32768,25079,7688,76.54
2025-01-03 01:55:00,server-3,32768,25841,6926,78.86
2025-01-03 02:00:00,server-3,32768,20309,12458,61.98
2025-01-03 02:05:00,server-3,32768,12769,19998,38.97
2025-01-03 02:10:00,server-3,32768,20115,12652,61.39
2025-01-03 02:15:00,server-3,32768,21088,11679,64.36
2025-01-03 02:20:00,server-3,32768,17987,14780,54.89
2025-01-03 02:25:00,server-3,32768,19610,13157,59.85
2025-01-03 02:30:00,server-3,32768,26313,6454,80.3
2025-01-03 02:35:00,server-3,32768,23478,9289,71.65
2025-01-03 02:40:00,server-3,32768,18269,14498,55.75
2025-01-03 02:45:00,server-3,32768,16064,16703,49.02
2025-01-03 02:50:00,server-3,32768,20227,12540,61.73
2025-01-03 02:55:00,server-3,32768,20599,12168,62.87
2025-01-03 03:00:00,server-3,32768,22925,9842,69.96
2025-01-03 03:05:00,server-3,32768,19545,13222,59.65
2025-01-03 03:10:00,server-3,32768,22975,9792,70.11
2025-01-03 03:15:00,server-3,32768,27640,5127,84.35
2025-01-03 03:20:00,server-3,32768,23971,8796,73.16
2025-01-03 03:25:00,server-3,32768,21141,11626,64.52
2025-01-03 03:30:00,server-3,32768,20699,12068,63.17
2025-01-03 03:35:00,server-3,32768,20130,12637,61.43
2025-01-03 03:40:00,server-3,32768,25167,7600,76.81
2025-01-03 03:45:00,server-3,32768,19243,13524,58.73
2025-01-03 03:50:00,server-3,32768,21447,11320,65.45
2025-01-03 03:55:00,server-3,32768,21466,11301,65.51
2025-01-03 04:00:00,server-3,32768,19654,13113,59.98
2025-01-03 04:05:00,server-3,32768,16801,15966,51.28
2025-01-03 04:10:00,server-3,32768,22357,10410,68.23
2025-01-03 04:15:00,server-3,32768,21099,11668,64.39
2025-01-03 04:20:00,server-3,32768,22938,9829,70.0
2025-01-03 04:25:00,server-3,32768,19550,13217,59.66
2025-01-03 04:30:00,server-3,32768,25299,7468,77.21
2025-01-03 04:35:00,server-3,32768,18426,14341,56.23
2025-01-03 04:40:00,server-3,32768,26909,5858,82.12
2025-01-03 04:45:00,server-3,32768,15572,17195,47.52
2025-01-03 04:50:00,server-3,32768,22723,10044,69.35
2025-01-03 04:55:00,server-3,32768,22857,9910,69.75
2025-01-03 05:00:00,server-3,32768,18692,14075,57.04
2025-01-03 05:05:00,server-3,32768,22689,10078,69.24
2025-01-03 05:10:00,server-3,32768,25491,7276,77.8
2025-01-03 05:15:00,server-3,32768,14035,18732,42.83
2025-01-03 05:20:00,server-3,32768,22946,9821,70.03
2025-01-03 05:25:00,server-3,32768,13129,19638,40.07
2025-01-03 05:30:00,server-3,32768,18134,14633,55.34
2025-01-03 05:35:00,server-3,32768,26637,6130,81.29
2025-01-03 05:40:00,server-3,32768,19392,13375,59.18
2025-01-03 05:45:00,server-3,32768,17452,15315,53.26
2025-01-03 05:50:00,server-3,32768,20650,12117,63.02
2025-01-03 05:55:00,server-3,32768,28075,4692,85.68
2025-01-03 06:00:00,server-3,32768,15297,17470,46.68
2025-01-03 06:05:00,server-3,32768,17854,14913,54.49
2025-01-03 06:10:00,server-3,32768,26205,6562,79.97
2025-01-03 06:15:00,server-3,32768,27386,5381,83.58
2025-01-03 06:20:00,server-3,32768,20960,11807,63.97
2025-01-03 06:25:00,server-3,32768,17239,15528,52.61
2025-01-03 06:30:00,server-3,32768,28166,4601,85.96
2025-01-03 06:35:00,server-3,32768,26523,6244,80.94
2025-01-03 06:40:00,server-3,32768,23523,9244,71.79
2025-01-03 06:45:00,server-3,32768,18637,14130,56.88
2025-01-03 06:50:00,server-3,32768,21138,11629,64.51
2025-01-03 06:55:00,server-3,32768,20773,11994,63.4
2025-01-03 07:00:00,server-3,32768,22383,10384,68.31
2025-01-03 07:05:00,server-3,32768,26053,6714,79.51
2025-01-03 07:10:00,server-3,32768,24180,8587,73.79
2025-01-03 07:15:00,server-3,32768,17768,14999,54.23
2025-01-03 07:20:00,server-3,32768,25809,6958,78.76
2025-01-03 07:25:00,server-3,32768,22325,10442,68.13
2025-01-03 07:30:00,server-3,32768,23550,9217,71.87
2025-01-03 07:35:00,server-3,32768,26104,6663,79.67
2025-01-03 07:40:00,server-3,32768,17656,15111,53.88
2025-01-03 07:45:00,server-3,32768,21181,11586,64.64
2025-01-03 07:50:00,server-3,32768,19557,13210,59.69
2025-01-03 07:55:00,server-3,32768,16161,16606,49.32
2025-01-03 08:00:00,server-3,32768,22435,10332,68.47
2025-01-03 08:05:00,server-3,32768,29529,3238,90.12
2025-01-03 08:10:00,server-3,32768,15269,17498,46.6
2025-01-03 08:15:00,server-3,32768,21193,11574,64.68
2025-01-03 08:20:00,server-3,32768,23398,9369,71.41
2025-01-03 08:25:00,server-3,32768,21702,11065,66.23
2025-01-03 08:30:00,server-3,32768,20928,11839,63.87
2025-01-03 08:35:00,server-3,32768,17041,15726,52.01
2025-01-03 08:40:00,server-3,32768,22061,10706,67.33
2025-01-03 08:45:00,server-3,32768,18819,13948,57.43
2025-01-03 08:50:00,server-3,32768,14123,18644,43.1
2025-01-03 08:55:00,server-3,32768,25213,7554,76.95
2025-01-03 09:00:00,server-3,32768,24439,8328,74.58
2025-01-03 09:05:00,server-3,32768,21468,11299,65.52
2025-01-03 09:10:00,server-3,32768,22049,10718,67.29
2025-01-03 09:15:00,server-3,32768,24819,7948,75.74
2025-01-03 09:20:00,server-3,32768,22034,10733,67.24
2025-01-03 09:25:00,server-3,32768,24261,8506,74.04
2025-01-03 09:30:00,server-3,32768,20324,12443,62.03
2025-01-03 09:35:00,server-3,32768,25598,7169,78.12
2025-01-03 09:40:00,server-3,32768,22350,10417,68.21
2025-01-03 09:45:00,server-3,32768,21935,10832,66.94
2025-01-03 09:50:00,server-3,32768,17137,15630,52.3
2025-01-03 09:55:00,server-3,32768,22239,10528,67.87
2025-01-03 10:00:00,server-3,32768,18573,14194,56.68
2025-01-03 10:05:00,server-3,32768,19207,13560,58.62
2025-01-03 10:10:00,server-3,32768,18627,14140,56.85
2025-01-03 10:15:00,server-3,32768,17805,14962,54.34
2025-01-03 10:20:00,server-3,32768,28261,4506,86.25
2025-01-03 10:25:00,server-3,32768,25661,7106,78.31
2025-01-03 10:30:00,server-3,32768,27591,5176,84.2
2025-01-03 10:35:00,server-3,32768,17292,15475,52.77
2025-01-03 10:40:00,server-3,32768,21532,11235,65.71
2025-01-03 10:45:00,server-3,32768,17060,15707,52.06
2025-01-03 10:50:00,server-3,32768,19019,13748,58.04
2025-01-03 10:55:00,server-3,32768,18290,14477,55.82
2025-01-03 11:00:00,server-3,32768,25361,7406,77.4
2025-01-03 11:05:00,server-3,32768,20000,12767,61.04
2025-01-03 11:10:00,server-3,32768,24800,7967,75.68
2025-01-03 11:15:00,server-3,32768,23278,9489,71.04
2025-01-03 11:20:00,server-3,32768,28847,3920,88.04
2025-01-03 11:25:00,server-3,32768,16451,16316,50.21
2025-01-03 11:30:00,server-3,32768,25425,7342,77.59
2025-01-03 11:35:00,server-3,32768,25055,7712,76.46
2025-01-03 11:40:00,server-3,32768,18109,14658,55.27
2025-01-03 11:45:00,server-3,32768,24599,8168,75.07
2025-01-03 11:50:00,server-3,32768,22400,10367,68.36
2025-01-03 11:55:00,server-3,32768,20553,12214,62.73
2025-01-03 12:00:00,server-3,32768,18599,14168,56.76
2025-01-03 12:05:00,server-3,32768,18942,13825,57.81
2025-01-03 12:10:00,server-3,32768,28016,4751,85.5
2025-01-03 12:15:00,server-3,32768,21301,11466,65.01
2025-01-03 12:20:00,server-3,32768,23862,8905,72.82
2025-01-03 12:25:00,server-3,32768,18707,14060,57.09
2025-01-03 12:30:00,server-3,32768,18743,14024,57.2
2025-01-03 12:35:00,server-3,32768,24844,7923,75.82
2025-01-03 12:40:00,server-3,32768,16876,15891,51.5
2025-01-03 12:45:00,server-3,32768,19938,12829,60.85
2025-01-03 12:50:00,server-3,32768,21410,11357,65.34
2025-01-03 12:55:00,server-3,32768,21664,11103,66.11
2025-01-03 13:00:00,server-3,32768,20712,12055,63.21
2025-01-03 13:05:00,server-3,32768,22596,10171,68.96
2025-01-03 13:10:00,server-3,32768,23569,9198,71.93
2025-01-03 13:15:00,server-3,32768,23706,9061,72.35
2025-01-03 13:20:00,server-3,32768,18068,14699,55.14
2025-01-03 13:25:00,server-3,32768,20368,12399,62.16
2025-01-03 13:30:00,server-3,32768,25214,7553,76.95
2025-01-03 13:35:00,server-3,32768,24230,8537,73.95
2025-01-03 13:40:00,server-3,32768,16800,15967,51.27
2025-01-03 13:45:00,server-3,32768,22450,10317,68.51
2025-01-03 13:50:00,server-3,32768,14816,17951,45.22
2025-01-03 13:55:00,server-3,32768,21452,11315,65.47
2025-01-03 14:00:00,server-3,32768,27517,5250,83.98
2025-01-03 14:05:00,server-3,32768,18193,14574,55.52
2025-01-03 14:10:00,server-3,32768,18565,14202,56.66
2025-01-03 14:15:00,server-3,32768,23802,8965,72.64
2025-01-03 14:20:00,server-3,32768,16243,16524,49.57
2025-01-03 14:25:00,server-3,32768,19225,13542,58.67
2025-01-03 14:30:00,server-3,32768,23253,9514,70.96
2025-01-03 14:35:00,server-3,32768,19220,13547,58.66
2025-01-03 14:40:00,server-3,32768,20525,12242,62.64
2025-01-03 14:45:00,server-3,32768,23737,9030,72.44
2025-01-03 14:50:00,server-3,32768,22680,10087,69.22
2025-01-03 14:55:00,server-3,32768,22173,10594,67.67
2025-01-03 15:00:00,server-3,32768,20187,12580,61.61
2025-01-03 15:05:00,server-3,32768,22511,10256,68.7
2025-01-03 15:10:00,server-3,32768,20893,11874,63.76
2025-01-03 15:15:00,server-3,32768,22799,9968,69.58
2025-01-03 15:20:00,server-3,32768,19670,13097,60.03
2025-01-03 15:25:00,server-3,32768,20700,12067,63.17
2025-01-03 15:30:00,server-3,32768,18055,14712,55.1
2025-01-03 15:35:00,server-3,32768,21184,11583,64.65
2025-01-03 15:40:00,server-3,32768,18641,14126,56.89
2025-01-03 15:45:00,server-3,32768,17648,15119,53.86
2025-01-03 15:50:00,server-3,32768,22146,10621,67.59
2025-01-03 15:55:00,server-3,32768,21996,10771,67.13
2025-01-03 16:00:00,server-3,32768,23864,8903,72.83
2025-01-03 16:05:00,server-3,32768,19886,12881,60.69
2025-01-03 16:10:00,server-3,32768,22636,10131,69.08
2025-01-03 16:15:00,server-3,32768,23104,9663,70.51
2025-01-03 16:20:00,server-3,32768,22756,10011,69.45
2025-01-03 16:25:00,server-3,32768,18593,14174,56.74
2025-01-03 16:30:00,server-3,32768,21788,10979,66.49
2025-01-03 16:35:00,server-3,32768,22492,10275,68.64
2025-01-03 16:40:00,server-3,32768,21322,11445,65.07
2025-01-03 16:45:00,server-3,32768,14462,18305,44.14
2025-01-03 16:50:00,server-3,32768,21825,10942,66.6
2025-01-03 16:55:00,server-3,32768,28549,4218,87.13
2025-01-03 17:00:00,server-3,32768,20119,12648,61.4
2025-01-03 17:05:00,server-3,32768,18913,13854,57.72
2025-01-03 17:10:00,server-3,32768,22522,10245,68.73
2025-01-03 17:15:00,server-3,32768,22322,10445,68.12
2025-01-03 17:20:00,server-3,32768,25207,7560,76.93
2025-01-03 17:25:00,server-3,32768,17177,15590,52.42
2025-01-03 17:30:00,server-3,32768,23695,9072,72.31
2025-01-03 17:35:00,server-3,32768,23233,9534,70.9
2025-01-03 17:40:00,server-3,32768,20833,11934,63.58
2025-01-03 17:45:00,server-3,32768,22409,10358,68.39
2025-01-03 17:50:00,server-3,32768,24672,8095,75.29
2025-01-03 17:55:00,server-3,32768,24157,8610,73.72
2025-01-03 18:00:00,server-3,32768,17553,15214,53.57
2025-01-03 18:05:00,server-3,32768,23986,8781,73.2
2025-01-03 18:10:00,server-3,32768,21087,11680,64.35
2025-01-03 18:15:00,server-3,32768,21537,11230,65.73
2025-01-03 18:20:00,server-3,32768,21539,11228,65.73
2025-01-03 18:25:00,server-3,32768,20806,11961,63.5
2025-01-03 18:30:00,server-3,32768,25204,7563,76.92
2025-01-03 18:35:00,server-3,32768,21024,11743,64.16
2025-01-03 18:40:00,server-3,32768,17630,15137,53.8
2025-01-03 18:45:00,server-3,32768,20009,12758,61.06
2025-01-03 18:50:00,server-3,32768,21884,10883,66.79
2025-01-03 18:55:00,server-3,32768,25327,7440,77.29
2025-01-03 19:00:00,server-3,32768,23275,9492,71.03
2025-01-03 19:05:00,server-3,32768,18512,14255,56.49
2025-01-03 19:10:00,server-3,32768,29442,3325,89.85
2025-01-03 19:15:00,server-3,32768,22166,10601,67.65
2025-01-03 19:20:00,server-3,32768,25478,7289,77.75
2025-01-03 19:25:00,server-3,32768,20802,11965,63.48
2025-01-03 19:30:00,server-3,32768,23046,9721,70.33
2025-01-03 19:35:00,server-3,32768,24049,8718,73.39
2025-01-03 19:40:00,server-3,32768,25290,7477,77.18
2025-01-03 19:45:00,server-3,32768,24763,8004,75.57
2025-01-03 19:50:00,server-3,32768,24157,8610,73.72
2025-01-03 19:55:00,server-3,32768,20266,12501,61.85
2025-01-03 20:00:00,server-3,32768,19425,13342,59.28
2025-01-03 20:05:00,server-3,32768,22389,10378,68.33
2025-01-03 20:10:00,server-3,32768,24356,8411,74.33
2025-01-03 20:15:00,server-3,32768,20569,12198,62.77
2025-01-03 20:20:00,server-3,32768,24789,7978,75.65
2025-01-03 20:25:00,server-3,32768,26059,6708,79.53
2025-01-03 20:30:00,server-3,32768,18296,14471,55.84
2025-01-03 20:35:00,server-3,32768,18556,14211,56.63
2025-01-03 20:40:00,server-3,32768,20839,11928,63.6
2025-01-03 20:45:00,server-3,32768,22307,10460,68.08
2025-01-03 20:50:00,server-3,32768,19580,13187,59.75
2025-01-03 20:55:00,server-3,32768,25730,7037,78.52
2025-01-03 21:00:00,server-3,32768,22688,10079,69.24
2025-01-03 21:05:00,server-3,32768,21428,11339,65.39
2025-01-03 21:10:00,server-3,32768,16594,16173,50.64
2025-01-03 21:15:00,server-3,32768,16987,15780,51.84
2025-01-03 21:20:00,server-3,32768,22220,10547,67.81
2025-01-03 21:25:00,server-3,32768,14311,18456,43.67
2025-01-03 21:30:00,server-3,32768,24617,8150,75.13
2025-01-03 21:35:00,server-3,32768,20780,11987,63.42
2025-01-03 21:40:00,server-3,32768,31129,1638,95.0
2025-01-03 21:45:00,server-3,32768,28861,3906,88.08
2025-01-03 21:50:00,server-3,32768,20704,12063,63.19
2025-01-03 21:55:00,server-3,32768,20950,11817,63.94
2025-01-03 22:00:00,server-3,32768,24561,8206,74.96
2025-01-03 22:05:00,server-3,32768,26880,5887,82.03
2025-01-03 22:10:00,server-3,32768,15931,16836,48.62
2025-01-03 22:15:00,server-3,32768,15445,17322,47.14
2025-01-03 22:20:00,server-3,32768,19260,13507,58.78
2025-01-03 22:25:00,server-3,32768,23208,9559,70.83
2025-01-03 22:30:00,server-3,32768,22927,9840,69.97
2025-01-03 22:35:00,server-3,32768,24804,7963,75.7
2025-01-03 22:40:00,server-3,32768,17368,15399,53.0
2025-01-03 22:45:00,server-3,32768,13709,19058,41.84
2025-01-03 22:50:00,server-3,32768,24110,8657,73.58
2025-01-03 22:55:00,server-3,32768,18585,14182,56.72
2025-01-03 23:00:00,server-3,32768,14685,18082,44.82
2025-01-03 23:05:00,server-3,32768,21774,10993,66.45
2025-01-03 23:10:00,server-3,32768,23898,8869,72.93
2025-01-03 23:15:00,server-3,32768,20899,11868,63.78
2025-01-03 23:20:00,server-3,32768,19798,12969,60.42
2025-01-03 23:25:00,server-3,32768,20777,11990,63.41
2025-01-03 23:30:00,server-3,32768,20084,12683,61.29
2025-01-03 23:35:00,server-3,32768,16881,15886,51.52
2025-01-03 23:40:00,server-3,32768,18957,13810,57.85
2025-01-03 23:45:00,server-3,32768,23007,9760,70.21
2025-01-03 23:50:00,server-3,32768,22353,10414,68.22
2025-01-03 23:55:00,server-3,32768,21849,10918,66.68
2025-01-04 00:00:00,server-3,32768,18038,14729,55.05
2025-01-04 00:05:00,server-3,32768,20704,12063,63.18
2025-01-04 00:10:00,server-3,32768,14165,18602,43.23
2025-01-04 00:15:00,server-3,32768,21884,10883,66.78
2025-01-04 00:20:00,server-3,32768,25981,6786,79.29
2025-01-04 00:25:00,server-3,32768,16468,16299,50.26
2025-01-04 00:30:00,server-3,32768,19379,13388,59.14
2025-01-04 00:35:00,server-3,32768,22377,10390,68.29
2025-01-04 00:40:00,server-3,32768,25404,7363,77.53
2025-01-04 00:45:00,server-3,32768,19830,12937,60.52
2025-01-04 00:50:00,server-3,32768,19030,13737,58.08
2025-01-04 00:55:00,server-3,32768,14847,17920,45.31
2025-01-04 01:00:00,server-3,32768,21638,11129,66.03
2025-01-04 01:05:00,server-3,32768,27990,4777,85.42
2025-01-04 01:10:00,server-3,32768,22208,10559,67.77
2025-01-04 01:15:00,server-3,32768,21226,11541,64.78
2025-01-04 01:20:00,server-3,32768,22354,10413,68.22
2025-01-04 01:25:00,server-3,32768,21262,11505,64.89
2025-01-04 01:30:00,server-3,32768,18635,14132,56.87
2025-01-04 01:35:00,server-3,32768,23996,8771,73.23
2025-01-04 01:40:00,server-3,32768,22038,10729,67.26
2025-01-04 01:45:00,server-3,32768,21356,11411,65.18
2025-01-04 01:50:00,server-3,32768,18103,14664,55.25
2025-01-04 01:55:00,server-3,32768,25570,7197,78.04
2025-01-04 02:00:00,server-3,32768,23477,9290,71.65
2025-01-04 02:05:00,server-3,32768,19487,13280,59.47
2025-01-04 02:10:00,server-3,32768,24581,8186,75.02
2025-01-04 02:15:00,server-3,32768,19668,13099,60.02
2025-01-04 02:20:00,server-3,32768,18736,14031,57.18
2025-01-04 02:25:00,server-3,32768,18809,13958,57.4
2025-01-04 02:30:00,server-3,32768,15495,17272,47.29
2025-01-04 02:35:00,server-3,32768,22844,9923,69.72
2025-01-04 02:40:00,server-3,32768,15298,17469,46.69
2025-01-04 02:45:00,server-3,32768,17273,15494,52.72
2025-01-04 02:50:00,server-3,32768,14497,18270,44.24
2025-01-04 02:55:00,server-3,32768,21017,11750,64.14
2025-01-04 03:00:00,server-3,32768,20806,11961,63.5
2025-01-04 03:05:00,server-3,32768,20228,12539,61.73
2025-01-04 03:10:00,server-3,32768,17882,14885,54.57
2025-01-04 03:15:00,server-3,32768,17458,15309,53.28
2025-01-04 03:20:00,server-3,32768,22820,9947,69.64
2025-01-04 03:25:00,server-3,32768,19495,13272,59.49
2025-01-04 03:30:00,server-3,32768,22335,10432,68.16
2025-01-04 03:35:00,server-3,32768,18398,14369,56.15
2025-01-04 03:40:00,server-3,32768,21892,10875,66.81
2025-01-04 03:45:00,server-3,32768,25569,7198,78.03
2025-01-04 03:50:00,server-3,32768,23219,9548,70.86
2025-01-04 03:55:00,server-3,32768,19947,12820,60.88
2025-01-04 04:00:00,server-3,32768,22141,10626,67.57
2025-01-04 04:05:00,server-3,32768,20510,12257,62.59
2025-01-04 04:10:00,server-3,32768,21325,11442,65.08
2025-01-04 04:15:00,server-3,32768,20232,12535,61.74
2025-01-04 04:20:00,server-3,32768,20760,12007,63.36
2025-01-04 04:25:00,server-3,32768,21994,10773,67.12
2025-01-04 04:30:00,server-3,32768,18044,14723,55.07
2025-01-04 04:35:00,server-3,32768,17970,14797,54.84
2025-01-04 04:40:00,server-3,32768,16749,16018,51.11
2025-01-04 04:45:00,server-3,32768,16055,16712,49.0
2025-01-04 04:50:00,server-3,32768,17310,15457,52.83
2025-01-04 04:55:00,server-3,32768,21821,10946,66.59
2025-01-04 05:00:00,server-3,32768,18373,14394,56.07
2025-01-04 05:05:00,server-3,32768,22982,9785,70.14
2025-01-04 05:10:00,server-3,32768,21412,11355,65.35
2025-01-04 05:15:00,server-3,32768,14848,17919,45.31
